Cell,HTAN_Biospecimen_ID,subtype
RU1065C_122298767464667,HTA8_2002_1,SCLC-A
RU1215_156395304835302,HTA8_2012_1,SCLC-N
RU779D_135005247584030,HTA8_2019_1,SCLC-N
RU779D_133828575152860,HTA8_2019_1,SCLC-N
RU1124A_LN_227425442745070,HTA8_2006_1,SCLC-A
RU1145_125247365434228,HTA8_2008_1,SCLC-A
RU1065C_156049541319004,HTA8_2002_1,SCLC-A
PleuralEffusion_226958767680755,HTA8_2001_1,SCLC-A
RU1293A_195402197323172,HTA8_2015_1,SCLC-N
RU779D_126843111225077,HTA8_2019_1,SCLC-N
RU779D_156051957208949,HTA8_2019_1,SCLC-N
RU779D_156024173607734,HTA8_2019_1,SCLC-N
RU1080C_191699111799731,HTA8_2004_1,SCLC-A
RU1195A_205315085327205,HTA8_2011_1,SCLC-A
PleuralEffusion_125042414992670,HTA8_2001_1,SCLC-A
RU1195A_161461199910685,HTA8_2011_1,SCLC-A
RU1066_191576409590067,HTA8_2003_1,SCLC-A
RU1145_231366240164646,HTA8_2008_1,SCLC-A
RU1065C_232319543266669,HTA8_2002_1,SCLC-A
RU1065C_204359620025571,HTA8_2002_1,SCLC-A
PleuralEffusion_191774158711021,HTA8_2001_1,SCLC-A
PleuralEffusion_121826155346653,HTA8_2001_1,SCLC-A
PleuralEffusion_161864274558187,HTA8_2001_1,SCLC-A
RU1066_130675115734878,HTA8_2003_1,SCLC-A
PleuralEffusion_226970341883309,HTA8_2001_1,SCLC-A
RU1065C_236167967685365,HTA8_2002_1,SCLC-A
RU1195A_191766891444141,HTA8_2011_1,SCLC-A
RU779D_235748430572445,HTA8_2019_1,SCLC-N
RU1144_LN_226283234977589,HTA8_2007_2,SCLC-A
RU1066_201114504582956,HTA8_2003_1,SCLC-A
RU1066_121742656653747,HTA8_2003_1,SCLC-A
RU1065C_192788844723547,HTA8_2002_1,SCLC-A
RU1195A_170120243726189,HTA8_2011_1,SCLC-A
RU1066_192747083609902,HTA8_2003_1,SCLC-A
RU1145_226283281309093,HTA8_2008_1,SCLC-A
RU779D_125813227179427,HTA8_2019_1,SCLC-N
PleuralEffusion_204756770482036,HTA8_2001_1,SCLC-A
RU1065C_160364238616502,HTA8_2002_1,SCLC-A
RU779D_126748602526581,HTA8_2019_1,SCLC-N
RU1144_LN_170877888149294,HTA8_2007_2,SCLC-A
RU1066_200363958746531,HTA8_2003_1,SCLC-A
RU1065C_196592958097323,HTA8_2002_1,SCLC-A
RU1065C_130529086364060,HTA8_2002_1,SCLC-A
RU1066_197264034445611,HTA8_2003_1,SCLC-A
RU1231A_239406507023781,HTA8_2014_1,SCLC-N
RU1195A_130143774992670,HTA8_2011_1,SCLC-A
RU779D_121733845245166,HTA8_2019_1,SCLC-N
RU1124A_LN_131234281445275,HTA8_2006_1,SCLC-A
RU426B_200417913726876,HTA8_2018_1,SCLC-A
RU1065C_239597499640619,HTA8_2002_1,SCLC-A
RU1065C_156048601074014,HTA8_2002_1,SCLC-A
RU1065C_205315070159205,HTA8_2002_1,SCLC-A
RU1066_169572486534900,HTA8_2003_1,SCLC-A
RU779D_169079773748635,HTA8_2019_1,SCLC-N
RU779D_201448660285286,HTA8_2019_1,SCLC-N
RU1195A_134402878913261,HTA8_2011_1,SCLC-A
RU779D_226392621858139,HTA8_2019_1,SCLC-N
PleuralEffusion_160903094724462,HTA8_2001_1,SCLC-A
RU1065C_239997885495030,HTA8_2002_1,SCLC-A
RU1145_192788812421355,HTA8_2008_1,SCLC-A
RU1195A_227911847070636,HTA8_2011_1,SCLC-A
RU1065C_165738020813020,HTA8_2002_1,SCLC-A
PleuralEffusion_161864274861403,HTA8_2001_1,SCLC-A
RU1124A_LN_232321019432243,HTA8_2006_1,SCLC-A
RU426B_134405341014325,HTA8_2018_1,SCLC-A
RU1065C_192677411744035,HTA8_2002_1,SCLC-A
PleuralEffusion_169579734285021,HTA8_2001_1,SCLC-A
RU1065C_157131055159221,HTA8_2002_1,SCLC-A
RU426B_126224501958955,HTA8_2018_1,SCLC-A
RU779D_162004634651957,HTA8_2019_1,SCLC-N
RU1065C_199814318607582,HTA8_2002_1,SCLC-A
RU1124A_LN_125262248693043,HTA8_2006_1,SCLC-A
RU1215_130676054944667,HTA8_2012_1,SCLC-N
RU1215_121408884463915,HTA8_2012_1,SCLC-N
PleuralEffusion_240154786315051,HTA8_2001_1,SCLC-A
RU1065C_157684178304245,HTA8_2002_1,SCLC-A
RU426B_130050212125469,HTA8_2018_1,SCLC-A
RU1065C_241055640177374,HTA8_2002_1,SCLC-A
RU1066_240094656743326,HTA8_2003_1,SCLC-A
RU1124A_LN_240497428715957,HTA8_2006_1,SCLC-A
RU1066_226283235162014,HTA8_2003_1,SCLC-A
RU1065C_197051836198308,HTA8_2002_1,SCLC-A
RU1065C_157684179061484,HTA8_2002_1,SCLC-A
PleuralEffusion_227363567562036,HTA8_2001_1,SCLC-A
RU1145_204882398537462,HTA8_2008_1,SCLC-A
RU1065C_164640655817453,HTA8_2002_1,SCLC-A
RU1293A_239543678290285,HTA8_2015_1,SCLC-N
RU1231A_227425473939677,HTA8_2014_1,SCLC-N
RU1065C_165729295818142,HTA8_2002_1,SCLC-A
PleuralEffusion_121896094849462,HTA8_2001_1,SCLC-A
RU1065C_231350000532725,HTA8_2002_1,SCLC-A
RU779D_131106652739941,HTA8_2019_1,SCLC-N
PleuralEffusion_239391489772787,HTA8_2001_1,SCLC-A
RU1144_LN_240136800917923,HTA8_2007_2,SCLC-A
RU779D_239611753151221,HTA8_2019_1,SCLC-N
PleuralEffusion_169723796576044,HTA8_2001_1,SCLC-A
PleuralEffusion_231291315407779,HTA8_2001_1,SCLC-A
PleuralEffusion_239468562042268,HTA8_2001_1,SCLC-A
RU779D_191714009967966,HTA8_2019_1,SCLC-N
RU1124A_LN_134540466252147,HTA8_2006_1,SCLC-A
RU779D_121877948983645,HTA8_2019_1,SCLC-N
RU779D_204770966623974,HTA8_2019_1,SCLC-N
RU779D_130204843587421,HTA8_2019_1,SCLC-N
RU1065C_129509031566571,HTA8_2002_1,SCLC-A
RU1152_121889806044596,HTA8_2009_1,SCLC-A
RU779D_196654180720029,HTA8_2019_1,SCLC-N
RU1065C_230679134030581,HTA8_2002_1,SCLC-A
RU426B_161952155711918,HTA8_2018_1,SCLC-A
PleuralEffusion_170265183931316,HTA8_2001_1,SCLC-A
RU1124A_LN_169560837151140,HTA8_2006_1,SCLC-A
RU1144_LN_240498415195885,HTA8_2007_2,SCLC-A
PleuralEffusion_201523581085620,HTA8_2001_1,SCLC-A
RU1124A_LN_134465289664884,HTA8_2006_1,SCLC-A
RU1145_161883180349740,HTA8_2008_1,SCLC-A
RU1066_131217354876843,HTA8_2003_1,SCLC-A
RU1195A_227914128931165,HTA8_2011_1,SCLC-A
RU1195A_162072265414517,HTA8_2011_1,SCLC-A
RU1195A_191697922248046,HTA8_2011_1,SCLC-A
RU1065C_196592977471926,HTA8_2002_1,SCLC-A
RU1181C_226746017106654,HTA8_2010_1,SCLC-N
RU1195A_192324002564382,HTA8_2011_1,SCLC-A
RU1080C_196592958040812,HTA8_2004_1,SCLC-A
RU1124A_LN_121338707525044,HTA8_2006_1,SCLC-A
RU779D_133984165260014,HTA8_2019_1,SCLC-N
RU1080C_164693553040163,HTA8_2004_1,SCLC-A
RU779D_196172051278195,HTA8_2019_1,SCLC-N
RU1066_204213411067678,HTA8_2003_1,SCLC-A
RU1065C_122499645466853,HTA8_2002_1,SCLC-A
RU1195A_165258084640677,HTA8_2011_1,SCLC-A
RU1144_LN_121812450466140,HTA8_2007_2,SCLC-A
RU1195A_135475995495646,HTA8_2011_1,SCLC-A
RU1124A_LN_240147147967790,HTA8_2006_1,SCLC-A
RU779D_162069999140061,HTA8_2019_1,SCLC-N
RU1145_236288407689004,HTA8_2008_1,SCLC-A
RU1065C_227905820546789,HTA8_2002_1,SCLC-A
RU1065C_157605527476443,HTA8_2002_1,SCLC-A
RU1195A_196114203764470,HTA8_2011_1,SCLC-A
RU1229A_Frozen_235060832951590,HTA8_2013_1,SCLC-A
RU1124A_LN_227911832364957,HTA8_2006_1,SCLC-A
RU779D_228052653954923,HTA8_2019_1,SCLC-N
PleuralEffusion_227425455361251,HTA8_2001_1,SCLC-A
RU1124A_LN_240497443629995,HTA8_2006_1,SCLC-A
RU1066_157486629407460,HTA8_2003_1,SCLC-A
RU1065C_157673026370997,HTA8_2002_1,SCLC-A
RU1195A_169777348958430,HTA8_2011_1,SCLC-A
RU1293A_121889786648437,HTA8_2015_1,SCLC-N
PleuralEffusion_235737693248228,HTA8_2001_1,SCLC-A
RU1195A_200982522191084,HTA8_2011_1,SCLC-A
RU779D_134034853869805,HTA8_2019_1,SCLC-N
RU779D_130673819175724,HTA8_2019_1,SCLC-N
RU1065C_192662379870579,HTA8_2002_1,SCLC-A
RU1065C_122378460780844,HTA8_2002_1,SCLC-A
RU1311A_T_1_134385027673003,HTA8_2016_1,SCLC-A
RU1152_230610192230814,HTA8_2009_1,SCLC-A
RU1065C_205913427241908,HTA8_2002_1,SCLC-A
RU1080C_240482308246749,HTA8_2004_1,SCLC-A
RU1195A_195402165841252,HTA8_2011_1,SCLC-A
PleuralEffusion_230800332024115,HTA8_2001_1,SCLC-A
PleuralEffusion_227354843437291,HTA8_2001_1,SCLC-A
RU1144_LN_232328294152566,HTA8_2007_2,SCLC-A
PleuralEffusion_126227588172724,HTA8_2001_1,SCLC-A
RU1195A_129663515900318,HTA8_2011_1,SCLC-A
RU1145_122436428130022,HTA8_2008_1,SCLC-A
RU1215_227293372046045,HTA8_2012_1,SCLC-N
RU1311A_T_1_196586534988206,HTA8_2016_1,SCLC-A
RU1195A_121731946822428,HTA8_2011_1,SCLC-A
RU1152_204911389104886,HTA8_2009_1,SCLC-A
RU779D_192739586239852,HTA8_2019_1,SCLC-N
RU1145_196113283569886,HTA8_2008_1,SCLC-A
RU1311A_T_1_200991380191646,HTA8_2016_1,SCLC-A
RU1215_227982982727467,HTA8_2012_1,SCLC-N
RU1195A_161384145738996,HTA8_2011_1,SCLC-A
RU1065C_191553101228404,HTA8_2002_1,SCLC-A
RU1215_131227033725662,HTA8_2012_1,SCLC-N
RU779D_170740610452380,HTA8_2019_1,SCLC-N
RU1181C_126767500814054,HTA8_2010_1,SCLC-N
RU1144_T_205511476799347,HTA8_2007_1,SCLC-A
RU1293A_121408857693427,HTA8_2015_1,SCLC-N
RU1195A_226889792149277,HTA8_2011_1,SCLC-A
RU1065C_191012709821747,HTA8_2002_1,SCLC-A
RU1195A_169787249548526,HTA8_2011_1,SCLC-A
RU1065C_160439400327069,HTA8_2002_1,SCLC-A
PleuralEffusion_156515966279019,HTA8_2001_1,SCLC-A
RU1065C_240550042855733,HTA8_2002_1,SCLC-A
PleuralEffusion_130531414658422,HTA8_2001_1,SCLC-A
RU1195A_169658297538355,HTA8_2011_1,SCLC-A
RU1066_133974590089436,HTA8_2003_1,SCLC-A
RU1181C_191636988083483,HTA8_2010_1,SCLC-N
RU1231A_197281514670453,HTA8_2014_1,SCLC-N
PleuralEffusion_131309577025974,HTA8_2001_1,SCLC-A
RU1145_122308399679325,HTA8_2008_1,SCLC-A
RU1215_191096761280412,HTA8_2012_1,SCLC-N
RU1065C_130074652596014,HTA8_2002_1,SCLC-A
RU1195A_160999598123317,HTA8_2011_1,SCLC-A
RU1124A_LN_164698906842981,HTA8_2006_1,SCLC-A
RU1065C_204772965214564,HTA8_2002_1,SCLC-A
PleuralEffusion_240490717863133,HTA8_2001_1,SCLC-A
RU1065C_235060820401398,HTA8_2002_1,SCLC-A
RU1066_204224175422379,HTA8_2003_1,SCLC-A
RU1065C_191096730307310,HTA8_2002_1,SCLC-A
RU1144_LN_133829930663347,HTA8_2007_2,SCLC-A
PleuralEffusion_231270792948979,HTA8_2001_1,SCLC-A
RU1066_125197046209757,HTA8_2003_1,SCLC-A
RU1065C_235748418045853,HTA8_2002_1,SCLC-A
RU1065C_231220165916957,HTA8_2002_1,SCLC-A
RU1181C_240550875392750,HTA8_2010_1,SCLC-N
RU426B_226952088009644,HTA8_2018_1,SCLC-A
RU1124A_LN_204359588527517,HTA8_2006_1,SCLC-A
RU1065C_231906435328300,HTA8_2002_1,SCLC-A
RU779D_206061347919782,HTA8_2019_1,SCLC-N
RU1065C_160911847013662,HTA8_2002_1,SCLC-A
RU1124A_LN_231898636040923,HTA8_2006_1,SCLC-A
RU1066_120786785261405,HTA8_2003_1,SCLC-A
RU779D_235619331525979,HTA8_2019_1,SCLC-N
RU1065C_192667733347109,HTA8_2002_1,SCLC-A
RU779D_196095803874525,HTA8_2019_1,SCLC-N
RU1065C_230748926885085,HTA8_2002_1,SCLC-A
RU1065C_133898400360684,HTA8_2002_1,SCLC-A
PleuralEffusion_157536914958564,HTA8_2001_1,SCLC-A
RU1065C_165380375854443,HTA8_2002_1,SCLC-A
RU1215_170257533528475,HTA8_2012_1,SCLC-N
PleuralEffusion_130203904043940,HTA8_2001_1,SCLC-A
RU1065C_204902646013357,HTA8_2002_1,SCLC-A
PleuralEffusion_169022489516389,HTA8_2001_1,SCLC-A
RU1215_155973324262622,HTA8_2012_1,SCLC-N
RU1195A_169787249846558,HTA8_2011_1,SCLC-A
RU1144_LN_131097947485990,HTA8_2007_2,SCLC-A
PleuralEffusion_160928745057580,HTA8_2001_1,SCLC-A
PleuralEffusion_134522332666100,HTA8_2001_1,SCLC-A
RU1145_130675115519196,HTA8_2008_1,SCLC-A
RU1229A_Frozen_165326939143470,HTA8_2013_1,SCLC-A
RU1144_LN_235548465031580,HTA8_2007_2,SCLC-A
RU1229A_Frozen_157053731065254,HTA8_2013_1,SCLC-A
RU426B_134387873540510,HTA8_2018_1,SCLC-A
RU779D_164827621092701,HTA8_2019_1,SCLC-N
RU1065C_120786804698014,HTA8_2002_1,SCLC-A
RU1080C_135081932209070,HTA8_2004_1,SCLC-A
RU1065C_160911865071845,HTA8_2002_1,SCLC-A
RU779D_126820516542300,HTA8_2019_1,SCLC-N
RU1066_231711831968630,HTA8_2003_1,SCLC-A
RU779D_166480137342189,HTA8_2019_1,SCLC-N
RU779D_230670678579443,HTA8_2019_1,SCLC-N
RU1144_T_197060169944307,HTA8_2007_1,SCLC-A
PleuralEffusion_200348208945453,HTA8_2001_1,SCLC-A
PleuralEffusion_230592310065910,HTA8_2001_1,SCLC-A
RU1124A_LN_135622783523741,HTA8_2006_1,SCLC-A
RU1065C_226273482885998,HTA8_2002_1,SCLC-A
RU1065C_200922540988699,HTA8_2002_1,SCLC-A
RU779D_169220314163435,HTA8_2019_1,SCLC-N
PleuralEffusion_191647303452981,HTA8_2001_1,SCLC-A
RU1065C_121390228983203,HTA8_2002_1,SCLC-A
RU1124A_LN_121829791546228,HTA8_2006_1,SCLC-A
RU779D_227357111048108,HTA8_2019_1,SCLC-N
RU779D_165945521428764,HTA8_2019_1,SCLC-N
RU1124A_LN_126682809088748,HTA8_2006_1,SCLC-A
RU1152_196664918457693,HTA8_2009_1,SCLC-A
RU779D_156033691086171,HTA8_2019_1,SCLC-N
RU1229A_Frozen_155828752607532,HTA8_2013_1,SCLC-A
PleuralEffusion_126680976477558,HTA8_2001_1,SCLC-A
RU1066_197256787150621,HTA8_2003_1,SCLC-A
RU1066_239407474620789,HTA8_2003_1,SCLC-A
RU1145_121965726820788,HTA8_2008_1,SCLC-A
RU1065C_169777329813339,HTA8_2002_1,SCLC-A
PleuralEffusion_195562300725477,HTA8_2001_1,SCLC-A
RU1066_161890983394550,HTA8_2003_1,SCLC-A
RU779D_232252193298270,HTA8_2019_1,SCLC-N
RU779D_130538527411108,HTA8_2019_1,SCLC-N
RU1065C_226746063317404,HTA8_2002_1,SCLC-A
